(5.000, -0.270, 0.050)
(5.000, -0.270, 0.060)
(5.000, -0.270, 0.070)
(5.000, -0.270, 0.080)
(5.000, -0.270, 0.090)
(5.000, -0.260, -0.100)
(5.000, -0.260, -0.090)
(5.000, -0.260, -0.080)
(5.000, -0.260, -0.070)
(5.000, -0.260, -0.060)
(5.000, -0.260, -0.050)
(5.000, -0.260, -0.040)
(5.000, -0.260, -0.030)
(5.000, -0.260, -0.020)
(5.000, -0.260, -0.010)
(5.000, -0.260, 0.000)
(5.000, -0.260, 0.010)
(5.000, -0.260, 0.020)
(5.000, -0.260, 0.030)
(5.000, -0.260, 0.040)
(5.000, -0.260, 0.050)
(5.000, -0.260, 0.060)
(5.000, -0.260, 0.070)
(5.000, -0.260, 0.080)
(5.000, -0.260, 0.090)
(5.000, -0.250, -0.100)
(5.000, -0.250, -0.090)
(5.000, -0.250, -0.080)
(5.000, -0.250, -0.070)
(5.000, -0.250, -0.060)
(5.000, -0.250, -0.050)
(5.000, -0.250, -0.040)
(5.000, -0.250, -0.030)
(5.000, -0.250, -0.020)
(5.000, -0.250, -0.010)
(5.000, -0.250, 0.000)
(5.000, -0.250, 0.010)
(5.000, -0.250, 0.020)
(5.000, -0.250, 0.030)
(5.000, -0.250, 0.040)
(5.000, -0.250, 0.050)
(5.000, -0.250, 0.060)
(5.000, -0.250, 0.070)
(5.000, -0.250, 0.080)
(5.000, -0.250, 0.090)
(5.000, -0.240, -0.100)
(5.000, -0.240, -0.090)
(5.000, -0.240, -0.080)
(5.000, -0.240, -0.070)
(5.000, -0.240, -0.060)
(5.000, -0.240, -0.050)
(5.000, -0.240, -0.040)
(5.000, -0.240, -0.030)
(5.000, -0.240, -0.020)
(5.000, -0.240, -0.010)
(5.000, -0.240, 0.000)
(5.000, -0.240, 0.010)
(5.000, -0.240, 0.020)
(5.000, -0.240, 0.030)
(5.000, -0.240, 0.040)
(5.000, -0.240, 0.050)
(5.000, -0.240, 0.060)
(5.000, -0.240, 0.070)
(5.000, -0.240, 0.080)
(5.000, -0.240, 0.090)
(5.000, -0.230, -0.100)
(5.000, -0.230, -0.090)
(5.000, -0.230, -0.080)
(5.000, -0.230, -0.070)
(5.000, -0.230, -0.060)
(5.000, -0.230, -0.050)
(5.000, -0.230, -0.040)
(5.000, -0.230, -0.030)
(5.000, -0.230, -0.020)
(5.000, -0.230, -0.010)
(5.000, -0.230, 0.000)
(5.000, -0.230, 0.010)
(5.000, -0.230, 0.020)
(5.000, -0.230, 0.030)
(5.000, -0.230, 0.040)
(5.000, -0.230, 0.050)
(5.000, -0.230, 0.060)
(5.000, -0.230, 0.070)
(5.000, -0.230, 0.080)
(5.000, -0.230, 0.090)
(5.000, -0.220, -0.100)
(5.000, -0.220, -0.090)
(5.000, -0.220, -0.080)
(5.000, -0.220, -0.070)
(5.000, -0.220, -0.060)
(5.000, -0.220, -0.050)
(5.000, -0.220, -0.040)
(5.000, -0.220, -0.030)
(5.000, -0.220, -0.020)
(5.000, -0.220, -0.010)
(5.000, -0.220, 0.000)
(5.000, -0.220, 0.010)
(5.000, -0.220, 0.020)
(5.000, -0.220, 0.030)
(5.000, -0.220, 0.040)
(5.000, -0.220, 0.050)
(5.000, -0.220, 0.060)
(5.000, -0.220, 0.070)
(5.000, -0.220, 0.080)
(5.000, -0.220, 0.090)
(5.000, -0.210, -0.100)
(5.000, -0.210, -0.090)
(5.000, -0.210, -0.080)
(5.000, -0.210, -0.070)
(5.000, -0.210, -0.060)
(5.000, -0.210, -0.050)
(5.000, -0.210, -0.040)
(5.000, -0.210, -0.030)
(5.000, -0.210, -0.020)
(5.000, -0.210, -0.010)
(5.000, -0.210, 0.000)
(5.000, -0.210, 0.010)
(5.000, -0.210, 0.020)
(5.000, -0.210, 0.030)
(5.000, -0.210, 0.040)
(5.000, -0.210, 0.050)
(5.000, -0.210, 0.060)
(5.000, -0.210, 0.070)
(5.000, -0.210, 0.080)
(5.000, -0.210, 0.090)
(5.000, -0.200, -0.100)
(5.000, -0.200, -0.090)
(5.000, -0.200, -0.080)
(5.000, -0.200, -0.070)
(5.000, -0.200, -0.060)
(5.000, -0.200, -0.050)
(5.000, -0.200, -0.040)
(5.000, -0.200, -0.030)
(5.000, -0.200, -0.020)
(5.000, -0.200, -0.010)
(5.000, -0.200, 0.000)
(5.000, -0.200, 0.010)
(5.000, -0.200, 0.020)
(5.000, -0.200, 0.030)
(5.000, -0.200, 0.040)
(5.000, -0.200, 0.050)
(5.000, -0.200, 0.060)
(5.000, -0.200, 0.070)
(5.000, -0.200, 0.080)
(5.000, -0.200, 0.090)
(5.000, -0.190, -0.100)
(5.000, -0.190, -0.090)
(5.000, -0.190, -0.080)
(5.000, -0.190, -0.070)
(5.000, -0.190, -0.060)
(5.000, -0.190, -0.050)
(5.000, -0.190, -0.040)
(5.000, -0.190, -0.030)
(5.000, -0.190, -0.020)
(5.000, -0.190, -0.010)
(5.000, -0.190, 0.000)
(5.000, -0.190, 0.010)
(5.000, -0.190, 0.020)
(5.000, -0.190, 0.030)
(5.000, -0.190, 0.040)
(5.000, -0.190, 0.050)
(5.000, -0.190, 0.060)
(5.000, -0.190, 0.070)
(5.000, -0.190, 0.080)
(5.000, -0.190, 0.090)
(5.000, -0.180, -0.100)
(5.000, -0.180, -0.090)
(5.000, -0.180, -0.080)
(5.000, -0.180, -0.070)
(5.000, -0.180, -0.060)
(5.000, -0.180, -0.050)
(5.000, -0.180, -0.040)
(5.000, -0.180, -0.030)
(5.000, -0.180, -0.020)
(5.000, -0.180, -0.010)
(5.000, -0.180, 0.000)
(5.000, -0.180, 0.010)
(5.000, -0.180, 0.020)
(5.000, -0.180, 0.030)
(5.000, -0.180, 0.040)
(5.000, -0.180, 0.050)
(5.000, -0.180, 0.060)
(5.000, -0.180, 0.070)
(5.000, -0.180, 0.080)
(5.000, -0.180, 0.090)
(5.000, -0.170, -0.100)
(5.000, -0.170, -0.090)
(5.000, -0.170, -0.080)
(5.000, -0.170, -0.070)
(5.000, -0.170, -0.060)
(5.000, -0.170, -0.050)
(5.000, -0.170, -0.040)
(5.000, -0.170, -0.030)
(5.000, -0.170, -0.020)
(5.000, -0.170, -0.010)
(5.000, -0.170, 0.000)
(5.000, -0.170, 0.010)
(5.000, -0.170, 0.020)
(5.000, -0.170, 0.030)
(5.000, -0.170, 0.040)
(5.000, -0.170, 0.050)
(5.000, -0.170, 0.060)
(5.000, -0.170, 0.070)
(5.000, -0.170, 0.080)
(5.000, -0.170, 0.090)
(5.000, -0.160, -0.100)
(5.000, -0.160, -0.090)
(5.000, -0.160, -0.080)
(5.000, -0.160, -0.070)
(5.000, -0.160, -0.060)
(5.000, -0.160, -0.050)
(5.000, -0.160, -0.040)
(5.000, -0.160, -0.030)
(5.000, -0.160, -0.020)
(5.000, -0.160, -0.010)
(5.000, -0.160, 0.000)
(5.000, -0.160, 0.010)
(5.000, -0.160, 0.020)
(5.000, -0.160, 0.030)
(5.000, -0.160, 0.040)
(5.000, -0.160, 0.050)
(5.000, -0.160, 0.060)
(5.000, -0.160, 0.070)
(5.000, -0.160, 0.080)
(5.000, -0.160, 0.090)
(5.000, -0.150, -0.100)
(5.000, -0.150, -0.090)
(5.000, -0.150, -0.080)
(5.000, -0.150, -0.070)
(5.000, -0.150, -0.060)
(5.000, -0.150, -0.050)
(5.000, -0.150, -0.040)
(5.000, -0.150, -0.030)
(5.000, -0.150, -0.020)
(5.000, -0.150, -0.010)
(5.000, -0.150, 0.000)
(5.000, -0.150, 0.010)
(5.000, -0.150, 0.020)
(5.000, -0.150, 0.030)
(5.000, -0.150, 0.040)
(5.000, -0.150, 0.050)
(5.000, -0.150, 0.060)
(5.000, -0.150, 0.070)
(5.000, -0.150, 0.080)
(5.000, -0.150, 0.090)
(5.000, -0.140, -0.100)
(5.000, -0.140, -0.090)
(5.000, -0.140, -0.080)
(5.000, -0.140, -0.070)
(5.000, -0.140, -0.060)
(5.000, -0.140, -0.050)
(5.000, -0.140, -0.040)
(5.000, -0.140, -0.030)
(5.000, -0.140, -0.020)
(5.000, -0.140, -0.010)
(5.000, -0.140, 0.000)
(5.000, -0.140, 0.010)
(5.000, -0.140, 0.020)
(5.000, -0.140, 0.030)
(5.000, -0.140, 0.040)
(5.000, -0.140, 0.050)
(5.000, -0.140, 0.060)
(5.000, -0.140, 0.070)
(5.000, -0.140, 0.080)
(5.000, -0.140, 0.090)
(5.000, -0.130, -0.100)
(5.000, -0.130, -0.090)
(5.000, -0.130, -0.080)
(5.000, -0.130, -0.070)
(5.000, -0.130, -0.060)
(5.000, -0.130, -0.050)
(5.000, -0.130, -0.040)
(5.000, -0.130, -0.030)
(5.000, -0.130, -0.020)
(5.000, -0.130, -0.010)
(5.000, -0.130, 0.000)
(5.000, -0.130, 0.010)
(5.000, -0.130, 0.020)
(5.000, -0.130, 0.030)
(5.000, -0.130, 0.040)
(5.000, -0.130, 0.050)
(5.000, -0.130, 0.060)
(5.000, -0.130, 0.070)
(5.000, -0.130, 0.080)
(5.000, -0.130, 0.090)
(5.000, -0.120, -0.100)
(5.000, -0.120, -0.090)
(5.000, -0.120, -0.080)
(5.000, -0.120, -0.070)
(5.000, -0.120, -0.060)
(5.000, -0.120, -0.050)
(5.000, -0.120, -0.040)
(5.000, -0.120, -0.030)
(5.000, -0.120, -0.020)
(5.000, -0.120, -0.010)
(5.000, -0.120, 0.000)
(5.000, -0.120, 0.010)
(5.000, -0.120, 0.020)
(5.000, -0.120, 0.030)
(5.000, -0.120, 0.040)
(5.000, -0.120, 0.050)
(5.000, -0.120, 0.060)
(5.000, -0.120, 0.070)
(5.000, -0.120, 0.080)
(5.000, -0.120, 0.090)
(5.000, -0.110, -0.100)
(5.000, -0.110, -0.090)
(5.000, -0.110, -0.080)
(5.000, -0.110, -0.070)
(5.000, -0.110, -0.060)
(5.000, -0.110, -0.050)
(5.000, -0.110, -0.040)
(5.000, -0.110, -0.030)
(5.000, -0.110, -0.020)
(5.000, -0.110, -0.010)
(5.000, -0.110, 0.000)
(5.000, -0.110, 0.010)
(5.000, -0.110, 0.020)
(5.000, -0.110, 0.030)
(5.000, -0.110, 0.040)
(5.000, -0.110, 0.050)
(5.000, -0.110, 0.060)
(5.000, -0.110, 0.070)
(5.000, -0.110, 0.080)
(5.000, -0.110, 0.090)
(5.000, -0.100, -0.100)
(5.000, -0.100, -0.090)
(5.000, -0.100, -0.080)
(5.000, -0.100, -0.070)
(5.000, -0.100, -0.060)
(5.000, -0.100, -0.050)
(5.000, -0.100, -0.040)
(5.000, -0.100, -0.030)
(5.000, -0.100, -0.020)
(5.000, -0.100, -0.010)
(5.000, -0.100, 0.000)
(5.000, -0.100, 0.010)
(5.000, -0.100, 0.020)
(5.000, -0.100, 0.030)
(5.000, -0.100, 0.040)
(5.000, -0.100, 0.050)
(5.000, -0.100, 0.060)
(5.000, -0.100, 0.070)
(5.000, -0.100, 0.080)
(5.000, -0.100, 0.090)
(5.000, -0.090, -0.100)
(5.000, -0.090, -0.090)
(5.000, -0.090, -0.080)
(5.000, -0.090, -0.070)
(5.000, -0.090, -0.060)
(5.000, -0.090, -0.050)
(5.000, -0.090, -0.040)
(5.000, -0.090, -0.030)
(5.000, -0.090, -0.020)
(5.000, -0.090, -0.010)
(5.000, -0.090, 0.000)
(5.000, -0.090, 0.010)
(5.000, -0.090, 0.020)
(5.000, -0.090, 0.030)
(5.000, -0.090, 0.040)
(5.000, -0.090, 0.050)
(5.000, -0.090, 0.060)
(5.000, -0.090, 0.070)
(5.000, -0.090, 0.080)
(5.000, -0.090, 0.090)
(5.000, -0.080, -0.100)
(5.000, -0.080, -0.090)
(5.000, -0.080, -0.080)
(5.000, -0.080, -0.070)
(5.000, -0.080, -0.060)
(5.000, -0.080, -0.050)
(5.000, -0.080, -0.040)
(5.000, -0.080, -0.030)
(5.000, -0.080, -0.020)
(5.000, -0.080, -0.010)
(5.000, -0.080, 0.000)
(5.000, -0.080, 0.010)
(5.000, -0.080, 0.020)
(5.000, -0.080, 0.030)
(5.000, -0.080, 0.040)
(5.000, -0.080, 0.050)
(5.000, -0.080, 0.060)
(5.000, -0.080, 0.070)
(5.000, -0.080, 0.080)
(5.000, -0.080, 0.090)
(5.000, -0.070, -0.100)
(5.000, -0.070, -0.090)
(5.000, -0.070, -0.080)
(5.000, -0.070, -0.070)
(5.000, -0.070, -0.060)
(5.000, -0.070, -0.050)
(5.000, -0.070, -0.040)
(5.000, -0.070, -0.030)
(5.000, -0.070, -0.020)
(5.000, -0.070, -0.010)
(5.000, -0.070, 0.000)
(5.000, -0.070, 0.010)
(5.000, -0.070, 0.020)
(5.000, -0.070, 0.030)
(5.000, -0.070, 0.040)
(5.000, -0.070, 0.050)
(5.000, -0.070, 0.060)
(5.000, -0.070, 0.070)
(5.000, -0.070, 0.080)
(5.000, -0.070, 0.090)
(5.000, -0.060, -0.100)
(5.000, -0.060, -0.090)
(5.000, -0.060, -0.080)
(5.000, -0.060, -0.070)
(5.000, -0.060, -0.060)
(5.000, -0.060, -0.050)
(5.000, -0.060, -0.040)
(5.000, -0.060, -0.030)
(5.000, -0.060, -0.020)
(5.000, -0.060, -0.010)
(5.000, -0.060, 0.000)
(5.000, -0.060, 0.010)
(5.000, -0.060, 0.020)
(5.000, -0.060, 0.030)
(5.000, -0.060, 0.040)
(5.000, -0.060, 0.050)
(5.000, -0.060, 0.060)
(5.000, -0.060, 0.070)
(5.000, -0.060, 0.080)
(5.000, -0.060, 0.090)
(5.000, -0.050, -0.100)
(5.000, -0.050, -0.090)
(5.000, -0.050, -0.080)
(5.000, -0.050, -0.070)
(5.000, -0.050, -0.060)
(5.000, -0.050, -0.050)
(5.000, -0.050, -0.040)
(5.000, -0.050, -0.030)
(5.000, -0.050, -0.020)
(5.000, -0.050, -0.010)
(5.000, -0.050, 0.000)
(5.000, -0.050, 0.010)
(5.000, -0.050, 0.020)
(5.000, -0.050, 0.030)
(5.000, -0.050, 0.040)
(5.000, -0.050, 0.050)
(5.000, -0.050, 0.060)
(5.000, -0.050, 0.070)
(5.000, -0.050, 0.080)
(5.000, -0.050, 0.090)
(5.000, -0.040, -0.100)
(5.000, -0.040, -0.090)
(5.000, -0.040, -0.080)
(5.000, -0.040, -0.070)
(5.000, -0.040, -0.060)
(5.000, -0.040, -0.050)
(5.000, -0.040, -0.040)
(5.000, -0.040, -0.030)
(5.000, -0.040, -0.020)
(5.000, -0.040, -0.010)
(5.000, -0.040, 0.000)
(5.000, -0.040, 0.010)
(5.000, -0.040, 0.020)
(5.000, -0.040, 0.030)
(5.000, -0.040, 0.040)
(5.000, -0.040, 0.050)
(5.000, -0.040, 0.060)
(5.000, -0.040, 0.070)
(5.000, -0.040, 0.080)
(5.000, -0.040, 0.090)
(5.000, -0.030, -0.100)
(5.000, -0.030, -0.090)
(5.000, -0.030, -0.080)
(5.000, -0.030, -0.070)
(5.000, -0.030, -0.060)
(5.000, -0.030, -0.050)
(5.000, -0.030, -0.040)
(5.000, -0.030, -0.030)
(5.000, -0.030, -0.020)
(5.000, -0.030, -0.010)
(5.000, -0.030, 0.000)
(5.000, -0.030, 0.010)
(5.000, -0.030, 0.020)
(5.000, -0.030, 0.030)
(5.000, -0.030, 0.040)
(5.000, -0.030, 0.050)
(5.000, -0.030, 0.060)
(5.000, -0.030, 0.070)
(5.000, -0.030, 0.080)
(5.000, -0.030, 0.090)
(5.000, -0.020, -0.100)
(5.000, -0.020, -0.090)
(5.000, -0.020, -0.080)
(5.000, -0.020, -0.070)
(5.000, -0.020, -0.060)
(5.000, -0.020, -0.050)
(5.000, -0.020, -0.040)
(5.000, -0.020, -0.030)
(5.000, -0.020, -0.020)
(5.000, -0.020, -0.010)
(5.000, -0.020, 0.000)
(5.000, -0.020, 0.010)
(5.000, -0.020, 0.020)
(5.000, -0.020, 0.030)
(5.000, -0.020, 0.040)
(5.000, -0.020, 0.050)
(5.000, -0.020, 0.060)
(5.000, -0.020, 0.070)
(5.000, -0.020, 0.080)
(5.000, -0.020, 0.090)
(5.000, -0.010, -0.100)
(5.000, -0.010, -0.090)
(5.000, -0.010, -0.080)
(5.000, -0.010, -0.070)
(5.000, -0.010, -0.060)
(5.000, -0.010, -0.050)
(5.000, -0.010, -0.040)
(5.000, -0.010, -0.030)
(5.000, -0.010, -0.020)
(5.000, -0.010, -0.010)
(5.000, -0.010, 0.000)
(5.000, -0.010, 0.010)
(5.000, -0.010, 0.020)
(5.000, -0.010, 0.030)
(5.000, -0.010, 0.040)
(5.000, -0.010, 0.050)
(5.000, -0.010, 0.060)
(5.000, -0.010, 0.070)
(5.000, -0.010, 0.080)
(5.000, -0.010, 0.090)
(5.000, 0.000, -0.100)
(5.000, 0.000, -0.090)
(5.000, 0.000, -0.080)
(5.000, 0.000, -0.070)
(5.000, 0.000, -0.060)
(5.000, 0.000, -0.050)
(5.000, 0.000, -0.040)
(5.000, 0.000, -0.030)
(5.000, 0.000, -0.020)
(5.000, 0.000, -0.010)
(5.000, 0.000, 0.000)
(5.000, 0.000, 0.010)
(5.000, 0.000, 0.020)
(5.000, 0.000, 0.030)
(5.000, 0.000, 0.040)
(5.000, 0.000, 0.050)
(5.000, 0.000, 0.060)
(5.000, 0.000, 0.070)
(5.000, 0.000, 0.080)
(5.000, 0.000, 0.090)
(5.000, 0.010, -0.100)
(5.000, 0.010, -0.090)
(5.000, 0.010, -0.080)
(5.000, 0.010, -0.070)
(5.000, 0.010, -0.060)
(5.000, 0.010, -0.050)
(5.000, 0.010, -0.040)
(5.000, 0.010, -0.030)
(5.000, 0.010, -0.020)
(5.000, 0.010, -0.010)
(5.000, 0.010, 0.000)
(5.000, 0.010, 0.010)
(5.000, 0.010, 0.020)
(5.000, 0.010, 0.030)
(5.000, 0.010, 0.040)
(5.000, 0.010, 0.050)
(5.000, 0.010, 0.060)
(5.000, 0.010, 0.070)
(5.000, 0.010, 0.080)
(5.000, 0.010, 0.090)
(5.000, 0.020, -0.100)
(5.000, 0.020, -0.090)
(5.000, 0.020, -0.080)
(5.000, 0.020, -0.070)
(5.000, 0.020, -0.060)
(5.000, 0.020, -0.050)
(5.000, 0.020, -0.040)
(5.000, 0.020, -0.030)
(5.000, 0.020, -0.020)
(5.000, 0.020, -0.010)
(5.000, 0.020, 0.000)
(5.000, 0.020, 0.010)
(5.000, 0.020, 0.020)
(5.000, 0.020, 0.030)
(5.000, 0.020, 0.040)
(5.000, 0.020, 0.050)
(5.000, 0.020, 0.060)
(5.000, 0.020, 0.070)
(5.000, 0.020, 0.080)
(5.000, 0.020, 0.090)
(5.000, 0.030, -0.100)
(5.000, 0.030, -0.090)
(5.000, 0.030, -0.080)
(5.000, 0.030, -0.070)
(5.000, 0.030, -0.060)
(5.000, 0.030, -0.050)
(5.000, 0.030, -0.040)
(5.000, 0.030, -0.030)
(5.000, 0.030, -0.020)
(5.000, 0.030, -0.010)
(5.000, 0.030, 0.000)
(5.000, 0.030, 0.010)
(5.000, 0.030, 0.020)
(5.000, 0.030, 0.030)
(5.000, 0.030, 0.040)
